,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
21104,California,Mariposa,49,2020-04-14,Good,Ozone,202016,16,49
21113,California,Mariposa,47,2020-04-23,Good,Ozone,202017,17,47
21121,California,Mariposa,58,2020-05-01,Moderate,Ozone,202018,18,58
21129,California,Mariposa,101,2020-05-09,Unhealthy for Sensitive Groups,Ozone,202019,19,101
21131,California,Mariposa,74,2020-05-11,Moderate,Ozone,202020,20,74
21143,California,Mariposa,49,2020-05-23,Good,Ozone,202021,21,49
21149,California,Mariposa,90,2020-05-29,Moderate,Ozone,202022,22,90
21156,California,Mariposa,58,2020-06-05,Moderate,Ozone,202023,23,58
21162,California,Mariposa,48,2020-06-11,Good,Ozone,202024,24,48
21163,California,Mariposa,48,2020-06-12,Good,Ozone,202024,24,48
21170,California,Mariposa,77,2020-06-19,Moderate,Ozone,202025,25,77
21176,California,Mariposa,100,2020-06-25,Moderate,Ozone,202026,26,100
21183,California,Mariposa,87,2020-07-02,Moderate,Ozone,202027,27,87
21189,California,Mariposa,90,2020-07-08,Moderate,Ozone,202028,28,90
21199,California,Mariposa,90,2020-07-18,Moderate,Ozone,202029,29,90
21203,California,Mariposa,71,2020-07-22,Moderate,Ozone,202030,30,71
21211,California,Mariposa,84,2020-07-30,Moderate,Ozone,202031,31,84
21215,California,Mariposa,74,2020-08-03,Moderate,Ozone,202032,32,74
21226,California,Mariposa,105,2020-08-14,Unhealthy for Sensitive Groups,Ozone,202033,33,105
21234,California,Mariposa,187,2020-08-22,Unhealthy,Ozone,202034,34,187
21236,California,Mariposa,187,2020-08-24,Unhealthy,Ozone,202035,35,187
21244,California,Mariposa,126,2020-09-01,Unhealthy for Sensitive Groups,Ozone,202036,36,126
21253,California,Mariposa,314,2020-09-10,Hazardous,PM2.5,202037,37,314
21260,California,Mariposa,618,2020-09-17,Hazardous,PM10,202038,38,618
21264,California,Mariposa,210,2020-09-21,Very Unhealthy,PM2.5,202039,39,210
21276,California,Mariposa,144,2020-10-03,Unhealthy for Sensitive Groups,PM2.5,202040,40,144
21279,California,Mariposa,159,2020-10-06,Unhealthy,PM2.5,202041,41,159
21288,California,Mariposa,105,2020-10-15,Unhealthy for Sensitive Groups,Ozone,202042,42,105
21294,California,Mariposa,131,2020-10-21,Unhealthy for Sensitive Groups,PM2.5,202043,43,131
21300,California,Mariposa,77,2020-10-27,Moderate,PM2.5,202044,44,77
21306,California,Mariposa,68,2020-11-02,Moderate,PM2.5,202045,45,68
21316,California,Mariposa,41,2020-11-12,Good,Ozone,202046,46,41
21321,California,Mariposa,39,2020-11-17,Good,Ozone,202047,47,39
21332,California,Mariposa,56,2020-11-28,Moderate,PM2.5,202048,48,56
21334,California,Mariposa,135,2020-11-30,Unhealthy for Sensitive Groups,PM2.5,202049,49,135
21347,California,Mariposa,69,2020-12-13,Moderate,PM10,202050,50,69
21353,California,Mariposa,42,2020-12-19,Good,Ozone,202051,51,42
21356,California,Mariposa,43,2020-12-22,Good,Ozone,202052,52,43
21364,California,Mariposa,43,2020-12-30,Good,Ozone,202053,53,43
21370,California,Mendocino,55,2020-01-05,Moderate,PM2.5,202001,1,55
21371,California,Mendocino,56,2020-01-06,Moderate,PM2.5,202002,2,56
21384,California,Mendocino,55,2020-01-19,Moderate,PM2.5,202003,3,55
21388,California,Mendocino,54,2020-01-23,Moderate,PM2.5,202004,4,54
21393,California,Mendocino,40,2020-01-28,Good,PM2.5,202005,5,40
21401,California,Mendocino,44,2020-02-05,Good,PM2.5,202006,6,44
21411,California,Mendocino,61,2020-02-15,Moderate,PM2.5,202007,7,61
21414,California,Mendocino,66,2020-02-18,Moderate,PM2.5,202008,8,66
21417,California,Mendocino,66,2020-02-21,Moderate,PM2.5,202008,8,66
21421,California,Mendocino,59,2020-02-25,Moderate,PM2.5,202009,9,59
21430,California,Mendocino,38,2020-03-05,Good,PM2.5,202010,10,38
21438,California,Mendocino,36,2020-03-13,Good,PM2.5,202011,11,36
21439,California,Mendocino,36,2020-03-14,Good,Ozone,202011,11,36
21445,California,Mendocino,36,2020-03-20,Good,Ozone,202012,12,36
21452,California,Mendocino,40,2020-03-27,Good,Ozone,202013,13,40
21461,California,Mendocino,35,2020-04-05,Good,Ozone,202014,14,35
21464,California,Mendocino,34,2020-04-08,Good,PM2.5,202015,15,34
21470,California,Mendocino,41,2020-04-14,Good,Ozone,202016,16,41
21482,California,Mendocino,42,2020-04-26,Good,Ozone,202017,17,42
21486,California,Mendocino,37,2020-04-30,Good,Ozone,202018,18,37
21489,California,Mendocino,37,2020-05-03,Good,Ozone,202018,18,37
21490,California,Mendocino,48,2020-05-04,Good,Ozone,202019,19,48
21500,California,Mendocino,33,2020-05-14,Good,Ozone,202020,20,33
21507,California,Mendocino,31,2020-05-21,Good,Ozone,202021,21,31
21510,California,Mendocino,31,2020-05-24,Good,Ozone,202021,21,31
21514,California,Mendocino,33,2020-05-28,Good,Ozone,202022,22,33
21519,California,Mendocino,33,2020-06-02,Good,Ozone,202023,23,33
21529,California,Mendocino,26,2020-06-12,Good,Ozone,202024,24,26
21535,California,Mendocino,38,2020-06-18,Good,Ozone,202025,25,38
21542,California,Mendocino,31,2020-06-25,Good,Ozone,202026,26,31
21543,California,Mendocino,31,2020-06-26,Good,Ozone,202026,26,31
21550,California,Mendocino,39,2020-07-03,Good,Ozone,202027,27,39
21558,California,Mendocino,30,2020-07-11,Good,Ozone,202028,28,30
21561,California,Mendocino,47,2020-07-14,Good,PM2.5,202029,29,47
21572,California,Mendocino,32,2020-07-25,Good,PM2.5,202030,30,32
21577,California,Mendocino,36,2020-07-30,Good,PM2.5,202031,31,36
21587,California,Mendocino,47,2020-08-09,Good,PM2.5,202032,32,47
21594,California,Mendocino,43,2020-08-16,Good,Ozone,202033,33,43
21601,California,Mendocino,106,2020-08-23,Unhealthy for Sensitive Groups,PM2.5,202034,34,106
21606,California,Mendocino,178,2020-08-28,Unhealthy,PM2.5,202035,35,178
21609,California,Mendocino,149,2020-08-31,Unhealthy for Sensitive Groups,PM2.5,202036,36,149
21618,California,Mendocino,456,2020-09-09,Hazardous,PM2.5,202037,37,456
21623,California,Mendocino,155,2020-09-14,Unhealthy,PM2.5,202038,38,155
21636,California,Mendocino,97,2020-09-27,Moderate,PM2.5,202039,39,97
21640,California,Mendocino,183,2020-10-01,Unhealthy,PM2.5,202040,40,183
21644,California,Mendocino,119,2020-10-05,Unhealthy for Sensitive Groups,PM2.5,202041,41,119
21654,California,Mendocino,83,2020-10-15,Moderate,PM2.5,202042,42,83
21663,California,Mendocino,42,2020-10-24,Good,Ozone,202043,43,42
21665,California,Mendocino,47,2020-10-26,Good,Ozone,202044,44,47
21669,California,Mendocino,47,2020-10-30,Good,PM2.5,202044,44,47
21672,California,Mendocino,50,2020-11-02,Good,PM2.5,202045,45,50
21679,California,Mendocino,52,2020-11-09,Moderate,PM2.5,202046,46,52
21691,California,Mendocino,56,2020-11-21,Moderate,PM2.5,202047,47,56
21698,California,Mendocino,66,2020-11-28,Moderate,PM2.5,202048,48,66
21705,California,Mendocino,77,2020-12-05,Moderate,PM2.5,202049,49,77
21709,California,Mendocino,79,2020-12-09,Moderate,PM2.5,202050,50,79
21720,California,Mendocino,57,2020-12-20,Moderate,PM2.5,202051,51,57
21723,California,Mendocino,61,2020-12-23,Moderate,PM2.5,202052,52,61
21730,California,Mendocino,55,2020-12-30,Moderate,PM2.5,202053,53,55
21732,California,Merced,85,2020-01-01,Moderate,PM2.5,202001,1,85
21738,California,Merced,70,2020-01-07,Moderate,PM2.5,202002,2,70
21750,California,Merced,70,2020-01-19,Moderate,PM2.5,202003,3,70
21756,California,Merced,87,2020-01-25,Moderate,PM2.5,202004,4,87
21762,California,Merced,73,2020-01-31,Moderate,PM2.5,202005,5,73
21770,California,Merced,74,2020-02-08,Moderate,PM2.5,202006,6,74
21777,California,Merced,64,2020-02-15,Moderate,PM2.5,202007,7,64
21783,California,Merced,63,2020-02-21,Moderate,PM2.5,202008,8,63
21790,California,Merced,59,2020-02-28,Moderate,PM2.5,202009,9,59
21795,California,Merced,56,2020-03-04,Moderate,PM2.5,202010,10,56
21804,California,Merced,53,2020-03-13,Moderate,PM2.5,202011,11,53
21811,California,Merced,39,2020-03-20,Good,Ozone,202012,12,39
21819,California,Merced,45,2020-03-28,Good,PM2.5,202013,13,45
21823,California,Merced,40,2020-04-01,Good,Ozone,202014,14,40
21832,California,Merced,37,2020-04-10,Good,Ozone,202015,15,37
21838,California,Merced,48,2020-04-16,Good,Ozone,202016,16,48
21845,California,Merced,47,2020-04-23,Good,Ozone,202017,17,47
21846,California,Merced,47,2020-04-24,Good,Ozone,202017,17,47
21853,California,Merced,58,2020-05-01,Moderate,Ozone,202018,18,58
21861,California,Merced,101,2020-05-09,Unhealthy for Sensitive Groups,Ozone,202019,19,101
21863,California,Merced,47,2020-05-11,Good,Ozone,202020,20,47
21876,California,Merced,51,2020-05-24,Moderate,Ozone,202021,21,51
21878,California,Merced,77,2020-05-26,Moderate,Ozone,202022,22,77
21887,California,Merced,74,2020-06-04,Moderate,Ozone,202023,23,74
21892,California,Merced,46,2020-06-09,Good,Ozone,202024,24,46
21893,California,Merced,46,2020-06-10,Good,Ozone,202024,24,46
21902,California,Merced,80,2020-06-19,Moderate,Ozone,202025,25,80
21909,California,Merced,80,2020-06-26,Moderate,Ozone,202026,26,80
21917,California,Merced,77,2020-07-04,Moderate,Ozone,202027,27,77
21921,California,Merced,77,2020-07-08,Moderate,Ozone,202028,28,77
21925,California,Merced,77,2020-07-12,Moderate,Ozone,202028,28,77
21928,California,Merced,93,2020-07-15,Moderate,Ozone,202029,29,93
21936,California,Merced,74,2020-07-23,Moderate,Ozone,202030,30,74
21941,California,Merced,67,2020-07-28,Moderate,Ozone,202031,31,67
21952,California,Merced,71,2020-08-08,Moderate,Ozone,202032,32,71
21959,California,Merced,105,2020-08-15,Unhealthy for Sensitive Groups,Ozone,202033,33,105
21964,California,Merced,183,2020-08-20,Unhealthy,PM2.5,202034,34,183
21968,California,Merced,162,2020-08-24,Unhealthy,PM2.5,202035,35,162
21981,California,Merced,154,2020-09-06,Unhealthy,Ozone,202036,36,154
21988,California,Merced,183,2020-09-13,Unhealthy,PM2.5,202037,37,183
21989,California,Merced,169,2020-09-14,Unhealthy,PM2.5,202038,38,169
21996,California,Merced,100,2020-09-21,Moderate,Ozone,202039,39,100
22007,California,Merced,165,2020-10-02,Unhealthy,PM2.5,202040,40,165
22011,California,Merced,108,2020-10-06,Unhealthy for Sensitive Groups,Ozone,202041,41,108
22021,California,Merced,93,2020-10-16,Moderate,Ozone,202042,42,93
22025,California,Merced,67,2020-10-20,Moderate,Ozone,202043,43,67
22037,California,Merced,96,2020-11-01,Moderate,PM2.5,202044,44,96
22038,California,Merced,95,2020-11-02,Moderate,PM2.5,202045,45,95
22049,California,Merced,70,2020-11-13,Moderate,PM2.5,202046,46,70
22056,California,Merced,75,2020-11-20,Moderate,PM2.5,202047,47,75
22065,California,Merced,109,2020-11-29,Unhealthy for Sensitive Groups,PM2.5,202048,48,109
22068,California,Merced,84,2020-12-02,Moderate,PM2.5,202049,49,84
22072,California,Merced,84,2020-12-06,Moderate,PM2.5,202049,49,84
22075,California,Merced,86,2020-12-09,Moderate,PM2.5,202050,50,86
22086,California,Merced,83,2020-12-20,Moderate,PM2.5,202051,51,83
22089,California,Merced,86,2020-12-23,Moderate,PM2.5,202052,52,86
22095,California,Merced,72,2020-12-29,Moderate,PM2.5,202053,53,72
22099,California,Mono,80,2020-01-02,Moderate,PM2.5,202001,1,80
22103,California,Mono,80,2020-01-06,Moderate,PM2.5,202002,2,80
22113,California,Mono,1928,2020-01-16,Hazardous,PM10,202003,3,1928
22122,California,Mono,66,2020-01-25,Moderate,PM2.5,202004,4,66
22130,California,Mono,158,2020-02-02,Unhealthy,PM10,202005,5,158
22132,California,Mono,64,2020-02-04,Moderate,PM2.5,202006,6,64
22139,California,Mono,63,2020-02-11,Moderate,PM2.5,202007,7,63
22149,California,Mono,61,2020-02-21,Moderate,PM2.5,202008,8,61
22154,California,Mono,63,2020-02-26,Moderate,PM2.5,202009,9,63
22155,California,Mono,63,2020-02-27,Moderate,PM2.5,202009,9,63
22164,California,Mono,105,2020-03-07,Unhealthy for Sensitive Groups,PM10,202010,10,105
22171,California,Mono,1851,2020-03-14,Hazardous,PM10,202011,11,1851
22179,California,Mono,42,2020-03-22,Good,PM2.5,202012,12,42
22184,California,Mono,34,2020-03-27,Good,PM2.5,202013,13,34
22187,California,Mono,18,2020-03-30,Good,PM2.5,202014,14,18
22198,California,Mono,51,2020-04-10,Moderate,PM2.5,202015,15,51
22202,California,Mono,38,2020-04-14,Good,PM2.5,202016,16,38
22209,California,Mono,33,2020-04-21,Good,PM2.5,202017,17,33
22218,California,Mono,25,2020-04-30,Good,PM2.5,202018,18,25
22228,California,Mono,28,2020-05-10,Good,PM10,202019,19,28
22235,California,Mono,377,2020-05-17,Hazardous,PM10,202020,20,377
22236,California,Mono,1111,2020-05-18,Hazardous,PM10,202021,21,1111
22248,California,Mono,90,2020-05-30,Moderate,PM10,202022,22,90
22256,California,Mono,31,2020-06-07,Good,PM10,202023,23,31
22261,California,Mono,124,2020-06-12,Unhealthy for Sensitive Groups,PM10,202024,24,124
22265,California,Mono,22,2020-06-16,Good,PM2.5,202025,25,22
22277,California,Mono,39,2020-06-28,Good,PM10,202026,26,39
22281,California,Mono,25,2020-07-02,Good,PM2.5,202027,27,25
22287,California,Mono,60,2020-07-08,Moderate,PM2.5,202028,28,60
22298,California,Mono,31,2020-07-19,Good,PM10,202029,29,31
22302,California,Mono,33,2020-07-23,Good,PM10,202030,30,33
22312,California,Mono,28,2020-08-02,Good,PM2.5,202031,31,28
22318,California,Mono,31,2020-08-08,Good,PM2.5,202032,32,31
22320,California,Mono,27,2020-08-10,Good,PM2.5,202033,33,27
22330,California,Mono,155,2020-08-20,Unhealthy,PM2.5,202034,34,155
22334,California,Mono,121,2020-08-24,Unhealthy for Sensitive Groups,PM2.5,202035,35,121
22347,California,Mono,249,2020-09-06,Very Unhealthy,PM2.5,202036,36,249
22351,California,Mono,786,2020-09-10,Hazardous,PM10,202037,37,786
22358,California,Mono,1349,2020-09-17,Hazardous,PM10,202038,38,1349
22365,California,Mono,350,2020-09-24,Hazardous,PM10,202039,39,350
22375,California,Mono,166,2020-10-04,Unhealthy,PM2.5,202040,40,166
22376,California,Mono,232,2020-10-05,Very Unhealthy,PM2.5,202041,41,232
22388,California,Mono,704,2020-10-17,Hazardous,PM10,202042,42,704
22390,California,Mono,667,2020-10-19,Hazardous,PM10,202043,43,667
22400,California,Mono,67,2020-10-29,Moderate,PM2.5,202044,44,67
22407,California,Mono,158,2020-11-05,Unhealthy,PM2.5,202045,45,158
22415,California,Mono,135,2020-11-13,Unhealthy for Sensitive Groups,PM10,202046,46,135
22420,California,Mono,1239,2020-11-18,Hazardous,PM10,202047,47,1239
22430,California,Mono,81,2020-11-28,Moderate,PM2.5,202048,48,81
22437,California,Mono,72,2020-12-05,Moderate,PM2.5,202049,49,72
22440,California,Mono,81,2020-12-08,Moderate,PM2.5,202050,50,81
22452,California,Mono,94,2020-12-20,Moderate,PM2.5,202051,51,94
22456,California,Mono,89,2020-12-24,Moderate,PM2.5,202052,52,89
22461,California,Mono,60,2020-12-29,Moderate,PM2.5,202053,53,60
22464,California,Monterey,44,2020-01-01,Good,PM2.5,202001,1,44
22471,California,Monterey,33,2020-01-08,Good,Ozone,202002,2,33
22479,California,Monterey,35,2020-01-16,Good,Ozone,202003,3,35
22489,California,Monterey,33,2020-01-26,Good,Ozone,202004,4,33
22496,California,Monterey,37,2020-02-02,Good,Ozone,202005,5,37
22503,California,Monterey,36,2020-02-09,Good,Ozone,202006,6,36
22510,California,Monterey,64,2020-02-16,Moderate,PM2.5,202007,7,64
22515,California,Monterey,43,2020-02-21,Good,PM2.5,202008,8,43
22520,California,Monterey,41,2020-02-26,Good,Ozone,202009,9,41
22521,California,Monterey,41,2020-02-27,Good,Ozone,202009,9,41
22527,California,Monterey,40,2020-03-04,Good,Ozone,202010,10,40
22535,California,Monterey,38,2020-03-12,Good,Ozone,202011,11,38
22538,California,Monterey,38,2020-03-15,Good,Ozone,202011,11,38
22539,California,Monterey,39,2020-03-16,Good,Ozone,202012,12,39
22550,California,Monterey,44,2020-03-27,Good,Ozone,202013,13,44
22551,California,Monterey,44,2020-03-28,Good,Ozone,202013,13,44
22555,California,Monterey,38,2020-04-01,Good,Ozone,202014,14,38
22556,California,Monterey,38,2020-04-02,Good,Ozone,202014,14,38
22564,California,Monterey,39,2020-04-10,Good,Ozone,202015,15,39
22569,California,Monterey,45,2020-04-15,Good,Ozone,202016,16,45
22578,California,Monterey,41,2020-04-24,Good,Ozone,202017,17,41
22585,California,Monterey,47,2020-05-01,Good,Ozone,202018,18,47
22592,California,Monterey,61,2020-05-08,Moderate,Ozone,202019,19,61
22599,California,Monterey,40,2020-05-15,Good,Ozone,202020,20,40
22606,California,Monterey,65,2020-05-22,Moderate,PM2.5,202021,21,65
22612,California,Monterey,56,2020-05-28,Moderate,PM2.5,202022,22,56
22619,California,Monterey,60,2020-06-04,Moderate,PM2.5,202023,23,60
22627,California,Monterey,83,2020-06-12,Moderate,PM2.5,202024,24,83
22630,California,Monterey,66,2020-06-15,Moderate,PM2.5,202025,25,66
22643,California,Monterey,34,2020-06-28,Good,PM2.5,202026,26,34
22649,California,Monterey,77,2020-07-04,Moderate,PM2.5,202027,27,77
22651,California,Monterey,44,2020-07-06,Good,PM2.5,202028,28,44
22654,California,Monterey,44,2020-07-09,Good,PM2.5,202028,28,44
22658,California,Monterey,45,2020-07-13,Good,PM2.5,202029,29,45
22669,California,Monterey,34,2020-07-24,Good,PM10,202030,30,34
22673,California,Monterey,33,2020-07-28,Good,Ozone,202031,31,33
22684,California,Monterey,39,2020-08-08,Good,PM2.5,202032,32,39
22692,California,Monterey,46,2020-08-16,Good,Ozone,202033,33,46
22697,California,Monterey,250,2020-08-21,Very Unhealthy,PM2.5,202034,34,250
22703,California,Monterey,99,2020-08-27,Moderate,PM2.5,202035,35,99
22713,California,Monterey,81,2020-09-06,Moderate,PM2.5,202036,36,81
22717,California,Monterey,171,2020-09-10,Unhealthy,PM2.5,202037,37,171
22721,California,Monterey,167,2020-09-14,Unhealthy,PM2.5,202038,38,167
22728,California,Monterey,51,2020-09-21,Moderate,PM2.5,202039,39,51
22739,California,Monterey,155,2020-10-02,Unhealthy,PM2.5,202040,40,155
22744,California,Monterey,66,2020-10-07,Moderate,PM2.5,202041,41,66
22752,California,Monterey,65,2020-10-15,Moderate,PM10,202042,42,65
22758,California,Monterey,52,2020-10-21,Moderate,PM10,202043,43,52
22766,California,Monterey,67,2020-10-29,Moderate,PM10,202044,44,67
22774,California,Monterey,61,2020-11-06,Moderate,PM10,202045,45,61
22779,California,Monterey,38,2020-11-11,Good,PM2.5,202046,46,38
22780,California,Monterey,38,2020-11-12,Good,Ozone,202046,46,38
22785,California,Monterey,39,2020-11-17,Good,Ozone,202047,47,39
22794,California,Monterey,32,2020-11-26,Good,PM2.5,202048,48,32
22797,California,Monterey,32,2020-11-29,Good,Ozone,202048,48,32
22803,California,Monterey,58,2020-12-05,Moderate,PM2.5,202049,49,58
22808,California,Monterey,51,2020-12-10,Moderate,PM2.5,202050,50,51
22814,California,Monterey,39,2020-12-16,Good,PM10,202051,51,39
22822,California,Monterey,41,2020-12-24,Good,PM2.5,202052,52,41
22829,California,Monterey,56,2020-12-31,Moderate,PM2.5,202053,53,56
22832,California,Napa,60,2020-01-03,Moderate,PM2.5,202001,1,60
22835,California,Napa,32,2020-01-06,Good,PM2.5,202002,2,32
22836,California,Napa,32,2020-01-07,Good,Ozone,202002,2,32
22841,California,Napa,32,2020-01-12,Good,Ozone,202002,2,32
22848,California,Napa,40,2020-01-19,Good,PM2.5,202003,3,40
22849,California,Napa,55,2020-01-20,Moderate,PM2.5,202004,4,55
22861,California,Napa,52,2020-02-01,Moderate,PM2.5,202005,5,52
22867,California,Napa,54,2020-02-07,Moderate,PM2.5,202006,6,54
22874,California,Napa,46,2020-02-14,Good,PM2.5,202007,7,46
22875,California,Napa,46,2020-02-15,Good,PM2.5,202007,7,46
22880,California,Napa,45,2020-02-20,Good,PM2.5,202008,8,45
22888,California,Napa,47,2020-02-28,Good,Ozone,202009,9,47
22893,California,Napa,41,2020-03-04,Good,Ozone,202010,10,41
22902,California,Napa,49,2020-03-13,Good,PM2.5,202011,11,49
22910,California,Napa,42,2020-03-21,Good,Ozone,202012,12,42
22916,California,Napa,44,2020-03-27,Good,Ozone,202013,13,44
22925,California,Napa,36,2020-04-05,Good,Ozone,202014,14,36
22927,California,Napa,37,2020-04-07,Good,Ozone,202015,15,37
22934,California,Napa,45,2020-04-14,Good,Ozone,202016,16,45
22944,California,Napa,41,2020-04-24,Good,Ozone,202017,17,41
22950,California,Napa,43,2020-04-30,Good,Ozone,202018,18,43
